class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-1,0.144764856,0,0.064148754,-0.009004319,0.068300776,-0.043760128,0.106224477,-0.0940779,0.152614325,-0.010695183,0.218639031,0.030309131,0.211093917,-0.001456457,0.21356149,0.027408032,0.221642345,0.008693116,0.21691446,0.119151764,0.196038887,0.24244754,0.189609617,0.14967981,0.202778891,0.024398621,0.28449294,0.105036028,0.201109514,0.147768229,0.213620484,0.103687473,0.296109915,0.208933666
-1,0.244069159,0,0.074901745,-0.021664888,0.077858754,-0.028234424,0.083516553,0.013876123,-0.044333898,0.131913021,0.218409806,0.028394187,0.205549493,0.005418066,0.265934706,0.043205611,0.202736661,0.068168379,0.040440101,0.23845914,0.159675509,0.206624448,0.144581482,0.130358815,0.148033723,0.079626791,0.223986804,0.110715911,0.13564004,0.118937612,0.124983311,0.129362285,0.445419818,0.227073893
-1,0.153956831,0,0.074846849,-0.038791928,0.079230078,-0.091495208,0.117986456,-0.101752467,0.164670423,-0.074203901,0.230414495,-0.069118977,0.222833991,-0.203882232,0.225336492,-0.076355033,0.214813069,-0.137604296,0.196477711,-0.081931308,0.187843427,-0.047250293,0.19225128,-0.133069739,0.170364276,-0.176187128,0.255997896,-0.136187732,0.163317829,-0.139996976,0.176092505,-0.137489572,0.239229932,-0.121920675
-1,0.214685708,0,0.134365022,0.000475342,0.151436955,-0.034746367,0.19569461,-0.036696993,0.212849557,-0.061598465,0.274639219,-0.020614814,0.248180836,-0.096080892,0.264153481,0.030933356,0.238126844,-0.025018912,0.229225889,0.009780128,0.178177536,0.064996257,0.166034847,-0.005708603,0.151191741,-0.074494094,0.24348776,-0.013293814,0.13899596,-0.015374346,0.144747645,-0.000574592,0.225448847,0.043847412
-1,0.177433565,0,0.102170289,-0.063653536,0.107144006,-0.043504145,0.148027077,-0.095713086,0.195462257,-0.045084503,0.260489553,-0.076322034,0.211855039,-0.088134177,0.237902626,-0.045804881,0.181182265,-0.055372454,0.166890517,-0.043361221,0.226086438,-0.01890075,0.180300832,-0.096603282,0.204806492,-0.172562927,0.253994435,-0.107035562,0.180091158,-0.158007085,0.126707718,-0.100604668,0.233920977,-0.120085314
1,0.141030639,0,0.268474907,0.173983753,0.271511406,-0.166547954,0.259477139,-0.120660402,0.222232223,-0.165650174,0.147482112,-0.171469539,0.153926894,-0.141685277,0.152545512,-0.209601238,0.150212452,-0.186192542,0.157253385,-0.236464456,0.191811219,-0.228128627,0.194028571,-0.219057024,0.182540983,-0.165746003,0.076447822,-0.18630442,0.180418104,-0.197815016,0.188727826,-0.205048293,0.133600622,-0.270052403
-1,0.127254859,0,0.04376971,-0.083933488,0.047481325,-0.106289439,0.083818838,-0.142518461,0.129648387,-0.060162313,0.196207687,-0.103538096,0.188729987,-0.144880891,0.191130996,-0.088161848,0.198859707,-0.141442552,0.193990111,-0.098299049,0.172276258,-0.001327035,0.166105032,-0.146489069,0.179171279,-0.177310273,0.260044515,-0.13687554,0.18759501,-0.230474532,0.188969582,-0.219029799,0.269782603,-0.222207293
1,0.145352945,0,0.273505419,-0.210764334,0.276650637,0.286376029,0.265007913,-0.128310665,0.22790131,-0.173559248,0.153019249,-0.179351225,0.159447387,0.063925631,0.158082426,-0.218412891,0.155836299,0.247060314,0.162912205,-0.213906258,0.197676972,0.111395985,0.199830621,-0.226760775,0.032028649,0.039857917,0.081906609,0.20190458,0.186347097,-0.160888344,0.194812834,0.214021266,0.140099511,0.189287961
-1,0.168654189,0,0.064771935,-0.098196842,0.081182413,-0.099191636,0.116772801,-0.134592757,0.153573781,-0.100361422,0.219969407,-0.146972165,0.204343632,-0.184933618,0.198791876,-0.163027152,0.202943072,-0.1531149,0.183998808,-0.136177838,0.149319693,-0.070204876,0.131687045,-0.156709164,0.13164413,-0.215252116,0.206620932,-0.188656524,0.109036006,-0.230044305,0.099688843,-0.209741071,0.159880787,-0.187430322
-1,0.14096351,0,0.059724532,-0.09413182,0.007701271,0.03824747,0.065267965,-0.252983361,0.147628501,-0.126552105,0.213769272,-0.186994448,0.162639603,-0.108002864,0.158143297,0.032852661,0.216696307,0.101247966,0.211937666,0.115737043,0.182450905,0.094326243,0.167582244,-0.257248074,0.19765377,0.006586852,0.279692084,-0.037768662,0.206399441,-0.044940319,0.208268866,0.166909277,0.290394336,-0.153840497
1,0.159964651,0,0.239087954,-0.241908908,0.29402402,0.315453947,0.283704907,-0.078650571,0.214344189,-0.058009434,0.171737701,-0.205995381,0.178109586,-0.151187986,0.176800162,0.213346124,0.034841422,0.202749491,0.182042062,0.152130291,0.217506364,0.102958247,0.219444662,-0.252803594,0.20806849,0.245120332,0.100360207,-0.014975008,0.199193791,-0.078283377,0.215383455,0.157423511,0.162069023,0.046782404
-1,0.165276468,0,0.088021219,-0.034603488,0.092689164,-0.060296994,0.13247095,-0.087128721,0.17951715,-0.063608937,0.239526421,-0.054305244,0.237291545,-0.091852106,0.233006671,-0.049404252,0.229488164,-0.07695926,0.228945568,-0.017456884,0.222789168,0.049591076,0.203594133,-0.0269817,0.202793494,-0.11461506,0.283518285,-0.063580558,0.20141466,-0.076830812,0.198036194,-0.072558351,0.279729187,-0.036843739
-1,0.190624818,0,0.095093817,-0.016014162,0.107631914,-0.045630381,0.149999246,-0.056115299,0.194243073,-0.033305962,0.254588902,-0.006629523,0.249338418,-0.018080201,0.249896124,0.009874038,0.249532714,0.026963748,0.230129242,0.091114938,0.20149295,0.147777185,0.183362022,0.075855307,0.192689151,0.005927322,0.26891458,0.045731705,0.173075274,0.052875202,0.188124076,0.043059371,0.250132501,0.095574334
1,0.220313668,0,0.360748619,0.046415016,0.365034729,0.074082062,0.354929507,0.101067252,0.230425417,-0.310723662,0.227124318,0.070904776,0.227053195,0.260223269,0.210273623,0.073007986,0.196058765,0.081522249,0.261051923,0.109164394,0.210924491,-0.043170076,0.198295489,0.036116458,0.172175139,0.097488701,0.053285789,0.056279872,0.141155615,0.064478926,0.134646401,0.052102517,0.252807319,0.340576112
-1,0.152005509,0,0.072575793,-0.01112094,0.076909937,0.019278301,0.115489572,0.00744981,0.145577893,0.06829986,0.197177321,0.097035214,0.163518563,0.102652334,0.175327793,0.17550236,0.150706872,0.183479384,0.125742853,0.24127534,0.077378646,0.322432876,0.054574341,0.2426534,0.052064177,0.200959951,0.128028661,0.21985811,0.020730311,0.228635326,-0.002522316,0.242278025,0.053316329,0.306305408
1,0.151373371,0,0.04728251,-0.223596722,0.283808947,0.256743371,0.272711605,-0.138966471,0.235797644,-0.013588873,0.160731763,0.24598591,0.167136729,-0.018367093,0.165794641,-0.230686277,0.163669601,0.058454175,0.170794249,-0.255286872,0.205847234,-0.107757121,-0.093835965,0.197322473,0.120424174,0.232416496,0.089510001,0.212173611,0.19460544,-0.217040405,0.20328851,-0.224092275,0.149151534,-0.290926456
-1,0.137391508,0,0.053674646,-0.056965921,0.05912333,-0.098791517,0.093936205,-0.134287447,0.1415741,-0.117493838,0.193677157,-0.123732455,0.18602173,-0.186826736,0.182349041,-0.166897625,0.179328158,-0.191620529,0.179820046,-0.139938831,0.138536736,-0.08191482,0.123125017,-0.171994492,0.1215147,-0.250207424,0.201977447,-0.212283745,0.112296946,-0.243312925,0.096996009,-0.247042,0.157618821,-0.235469088
1,0.029394185,0,0.138546586,0.036400169,0.13877514,0.055613294,0.116628028,0.07692986,0.294544637,0.343782783,0.218111336,0.336199969,0.011343719,0.06793192,0.009538043,0.017984672,-0.076410696,-0.291145235,-0.207240522,-0.336800247,0.040310536,-0.100204751,0.044173129,-0.020084335,-0.1928166,-0.267286837,-0.275160939,-0.280345529,-0.201478034,0.31969583,0.26634565,0.000507178,-0.034251437,-0.044743963
-1,0.162084773,0,0.048948683,-0.111341856,-0.039411116,-0.044490412,0.112267375,-0.07783474,0.145060822,0.009709529,0.194517449,-0.038344219,0.205235109,0.129780233,0.215424031,-0.242384464,0.181893289,-0.133920729,0.206188396,-0.03675567,0.219543576,0.449614167,0.075629562,-0.035509866,0.200484723,-0.049654592,0.29030481,-0.007895899,0.134464815,-0.12465594,0.196121052,-0.091138542,0.302928358,0.03923706
-1,0.092247404,0,0.003026196,0.222877115,0.005857267,0.186458513,0.025030484,0.13836886,-0.118839927,0.183957711,-0.134045005,0.189713702,-0.166705534,0.160471588,-0.165362164,0.161867246,-0.16323033,-0.160111949,-0.170352235,-0.059791241,-0.205389068,-0.121765919,-0.130450085,-0.196720734,0.115595751,-0.263888538,0.218166903,-0.211597756,0.139574498,-0.235809892,0.139685407,-0.078196123,0.217146799,0.130288824
-1,0.15665783,0,0.068590537,-0.004107705,0.0768824,-0.076595426,0.114693329,-0.104867809,0.158688769,-0.060960598,0.221282944,-0.027758598,0.215438426,-0.126604483,0.215955034,-0.091935225,0.236220866,-0.140603676,0.208962187,-0.08826074,0.190535337,0.007465188,0.180949077,-0.078757323,0.21856007,-0.179480389,0.269540042,-0.113872051,0.207661346,-0.115591139,0.18832688,-0.1343209,0.264102817,-0.109859169
-1,0.164462164,0,0.08707349,-0.012384871,0.079101287,-0.026995974,0.131309912,-0.031532343,0.178449124,-0.045402974,0.231072932,-0.007236543,0.225637093,-0.014627848,0.226034626,0.026372815,0.224307835,0.047924679,0.234431133,0.090682156,0.221967489,0.150642082,0.19206813,0.076783411,0.207556024,0.040227599,0.281025618,0.073826194,0.208233431,0.07141909,0.182193741,0.105063275,0.277848363,0.166680112
-1,0.167720377,0,0.090865567,0.004652375,0.09559498,-0.007768593,0.135598168,0.001826672,0.179108262,-0.005307882,0.235243887,0.036953326,0.222769827,0.02196217,0.215800628,0.095910102,0.214396477,0.07394518,0.204789966,0.15214172,0.182767496,0.2142203,0.153822243,0.159197524,0.170459569,0.085961446,0.234947845,0.139605984,0.14242135,0.158960447,0.126032025,0.170197055,0.195039973,0.247247905
-1,0.159258351,0,0.081017032,-0.203102991,0.085533597,0.230202571,0.093533292,-0.014847034,0.171623841,-0.07288532,0.222328529,0.132990152,0.146362126,-0.124891855,0.232127801,-0.014604095,0.234641001,-0.206332922,0.186553955,-0.050803784,0.185152054,0.03446988,0.209064975,-0.021313593,0.206023455,-0.002757577,0.28585729,-0.027439963,0.231494889,-0.10573747,0.085215412,0.06844122,0.179996639,0.024176128
1,0.203148887,0,0.30999878,0.075650461,0.345370293,0.190916643,0.338963121,-0.230606139,0.228359252,0.065407455,0.22705929,0.117764674,0.233264908,0.265635967,0.232119605,0.143758357,0.231035843,0.035157826,0.144001469,-0.169350222,0.276111215,0.10111966,0.252059907,0.062246133,0.245284721,-0.0668106,0.154899001,0.051361628,0.117093988,0.003410074,0.276178986,0.072377004,0.226999089,0.086440995
-1,0.157876179,0,0.079408377,0.075549379,0.083890177,-0.046382114,0.123001605,-0.051195465,0.169810995,-0.023831146,0.232465386,0.081500456,0.227839813,-0.048630789,0.2303572,-0.001247625,0.228346139,-0.114009283,0.195761234,0.003758959,0.21383211,0.114386529,0.207041189,0.111459136,0.220456034,-0.174562424,0.292570412,-0.011058148,0.195554242,0.071618639,0.217784122,-0.07643991,0.260508716,0.01704362
1,0.029394185,0,0.271230608,-0.206598237,0.274326682,-0.17125988,0.262506872,-0.12485119,0.225337744,-0.169982761,0.150515348,0.23998265,0.15695101,0.281994939,0.155578613,-0.214428276,0.153293177,0.243339598,0.160353288,0.174173042,0.195024475,0.107829332,0.197206929,-0.223277137,0.185733274,-0.170106813,0.079438142,-0.190343142,0.183665991,0.148767591,0.031563889,0.000507178,0.137160733,-0.274831086
-1,0.116145737,0,0.03084033,0.173876807,0.001928174,0.181944519,-0.036513004,0.180667549,-0.036451589,0.17586574,-0.086266428,0.233291939,-0.158443809,0.142742664,-0.195976183,0.101491548,-0.078899324,-0.188766211,-0.197652236,-0.080119915,-0.184657291,-0.102536507,-0.117769383,-0.232807055,0.049140621,-0.307902753,0.141332641,-0.235718623,0.02416938,-0.280232847,0.160155267,-0.094895676,0.2504884,0.05486602
-1,0.125646338,0,0.041897617,-0.024738006,0.045568775,0.000790367,0.08176057,-0.002926175,0.127538651,0.032492649,0.19414705,0.049261633,0.186675549,0.044564001,0.189070448,0.082127616,0.196766809,0.167587981,0.19188419,0.185228914,0.170093343,0.273539364,0.163945824,0.184383586,0.155248716,0.155241743,0.239791855,0.184636503,0.154787108,0.183821142,0.130804196,0.243890867,0.200910673,0.282043964
-1,0.141182318,0,0.059979208,-0.017966598,0.064041115,-0.018860577,0.101640284,-0.018063305,0.147915497,0.05018438,0.214049578,0.076226242,0.206518263,0.054613262,0.197118029,0.131131023,0.192847162,0.137305394,0.158417091,0.215834767,0.146370307,0.286846489,0.138039559,0.210883141,0.121235199,0.161019325,0.192541793,0.197908834,0.088626839,0.220762968,0.08136712,0.2246546,0.11986433,0.303777933
-1,0.093059056,0,0.003970839,0.026680078,0.006822328,0.062794223,0.040062152,0.081228383,0.084797509,0.185442895,0.152400792,0.191193745,0.145054743,0.16199562,0.147325799,0.174555615,0.154366776,0.206783473,0.149220422,0.25614956,0.083440393,0.323656499,0.103184447,0.238336042,0.074669518,0.185667545,0.12370313,0.204754561,-0.009111048,0.21792157,-0.06150838,0.224965125,-0.115587465,0.291883171
1,0.029394185,0,0.279476553,0.294500172,0.282750815,-0.185359389,0.271572828,0.291250974,-0.08300855,0.260195524,0.004469127,0.032097768,0.166000083,0.295298338,0.009538043,0.017984672,0.004959808,0.026319886,-0.147434667,0.187066868,-0.124018446,0.120758057,0.206717536,0.195736304,0.195285574,-0.183155522,0.088386066,0.210655645,0.193384692,0.234783202,0.202035636,-0.222453639,-0.216316342,0.199642479
-1,0.114004202,0,0.028347902,-0.056585401,0.031726219,0.123989232,0.066863388,-0.052673522,0.112268962,0.014589048,0.179232791,-0.29358241,0.171806097,-0.177139372,0.174156755,-0.064322978,0.181618974,-0.012957769,0.176642135,-0.127293572,0.154293925,0.030670559,0.148317978,-0.235498473,0.161306247,-0.193147257,0.245644316,-0.203145251,0.169418782,-0.276252091,0.170315057,-0.207922593,0.249859452,-0.094902828
1,0.029394185,0,0.265321702,-0.195776552,0.268290043,0.272382885,0.256010324,0.269724786,0.218678743,0.237941161,0.144011348,0.230724752,0.150466561,-0.136598051,0.149074882,-0.204077989,0.146687329,0.233674884,0.153706342,-0.231533885,0.188134477,0.098564789,0.190391749,0.17405951,0.178888217,-0.16075623,0.073026143,0.189910799,0.17670171,-0.192778885,0.184913635,0.201074034,0.129527047,-0.264584422
-1,0.156640619,0,0.061248772,-0.00545493,0.066227324,0.004550664,0.096906364,0.004130086,0.12942107,0.081189804,0.183330759,0.111044347,0.156681359,0.096185856,0.159177661,0.196204439,0.141383588,0.201036662,0.113719776,0.253106743,0.060430925,0.327568084,0.041312456,0.246692538,0.027397858,0.221037596,0.108629949,0.230337635,-0.00254599,0.235956281,-0.024400836,0.263498783,0.022998529,0.305723608
1,0.348501265,0,0.391829461,-0.081364825,0.45115906,0.194737047,0.307083905,0.262534887,0.183772728,0.379065871,0.413264364,-0.056314085,0.015663926,0.334704757,0.013871105,0.270844042,0.082522795,0.276397258,0.055244014,0.177814156,0.059040248,0.078824691,0.043817595,0.121739954,0.019715417,0.153902695,-0.081927545,0.082933977,0.006364982,0.071085326,0.010966013,0.042013098,-0.05350567,-0.01520863
1,0.255994439,0,0.241873041,0.005763787,0.401371211,0.075130142,0.406583875,0.477999508,0.182273328,0.102059588,0.162612483,0.08606194,0.189528495,-0.281346202,0.177422807,0.331698328,0.20188275,-0.018748481,0.149469346,-0.081000648,0.241961643,-0.039040055,0.29727602,0.163767979,0.175664499,0.108376123,0.076571383,0.060660493,0.128189459,-0.001303545,0.156355053,0.056921862,0.082989231,0.013588766
-1,0.217525303,0,0.055568434,-0.012569068,0.08723215,-0.107532501,0.127789333,-0.060436219,0.138057828,-0.059082545,0.199644953,-0.027000898,0.199296862,-0.132664621,0.218439788,-0.029381162,0.242358848,0.014474774,0.18896535,-0.002311727,0.21385327,-0.006915387,0.200976029,-0.044683885,0.250628322,-0.10849914,0.294949889,-0.028545899,0.198943809,0.000692839,0.268830091,0.016651355,0.306042075,0.048506439
-1,0.163223788,0,0.059414499,-0.126707479,0.090248518,0.083810873,0.086472631,-0.01145221,0.13914676,-0.01782582,0.218987405,-0.047172811,0.198242605,0.022486622,0.182669371,0.081449136,0.168483883,0.186128557,0.168025091,0.170207232,0.150971413,0.197127521,0.214387998,0.139799327,0.115373962,0.144750312,0.234366491,0.170788869,0.186471313,0.200058326,0.085110232,0.25103268,0.185895488,0.255387068
-1,0.266531497,0,0.105539396,-0.192721769,0.087637819,-0.030007731,0.054592542,0.123470448,0.177317888,0.060257275,0.185080141,0.113366455,0.207214966,-0.195970967,0.181652904,0.210213616,0.144033492,-0.266348094,0.1287148,-0.107190602,0.067948148,0.163595691,0.167339385,-0.000195592,0.092867345,-0.106207974,0.25114727,-0.025636783,0.168974027,-0.034165908,0.236516163,-0.137911052,0.258657873,0.133035004
-1,0.308663934,0,-0.02365144,0.061467111,0.04343405,0.05746248,0.107373044,-0.079975434,0.157556012,0.090554833,0.222729474,-0.134661645,0.19317764,-0.09810859,0.230885953,0.008927682,0.354243249,-0.170541674,0.176760465,0.007190162,0.120146073,0.141048759,0.083719358,-0.105742022,0.203752056,-0.059632041,0.279589534,-0.023436526,0.133326083,0.052179396,0.305381209,-0.012134808,0.235326082,0.022733605
1,0.212766096,0,0.307481676,0.102263071,0.13877514,0.055613294,0.249296501,0.099239975,0.170734927,0.374161422,0.0945784,0.364992201,0.005631475,0.251158118,0.065268368,0.066058971,-0.001389051,0.358361095,-0.111335367,0.250096023,0.014927625,0.029636184,-0.060617693,0.057455767,-0.194368511,0.312432557,-0.14361918,0.280133516,-0.224251315,0.246257156,-0.226590529,0.043927863,-0.034251437,-0.044743963
-1,0.152869165,0,0.052614279,0.028116647,0.033075295,0.07996469,0.053601243,0.086029418,0.067105569,0.204827145,0.098974064,0.237614408,0.045484617,0.231496766,0.005493477,0.297989547,-0.034866393,0.27690801,-0.079674788,0.297386765,-0.155661121,0.319463223,-0.183960527,0.194871426,-0.199518532,0.094249353,-0.100833558,0.076203696,-0.208216995,0.028307743,-0.2149643,-0.019049093,-0.151273459,-0.028472897
-1,0.142027438,0,0.05640202,0.033201583,0.029750267,0.102192871,0.040801473,0.101266883,0.032037858,0.225730881,0.064505458,0.257489949,0.011183158,0.234452918,-0.03864288,0.276580185,-0.076377347,0.272667646,-0.128125101,0.281390846,-0.199139416,0.25507015,-0.222295254,0.122549728,-0.229346976,0.016493496,-0.115828268,-0.008084514,-0.22096163,-0.071263738,-0.193952844,-0.106757067,-0.120247208,-0.127202541
-1,0.229102969,0,0.084336892,-0.008994281,0.104262196,-0.042531591,0.143275157,-0.059575927,0.148736745,0.008430067,0.22005409,0.114741981,0.23935625,-0.03226665,0.237805098,0.026503069,0.232766032,-0.064962767,0.204187229,0.033300217,0.205325767,0.153766692,0.19241789,0.07622385,0.201532304,0.033672825,0.273994863,0.055886358,0.205704018,0.074576892,0.185909346,0.069445983,0.257559359,0.123594843
-1,0.15736644,0,0.078815132,-0.029597029,0.074879177,-0.067290887,0.122349367,-0.088287756,0.16914244,-0.055953775,0.232452109,-0.056249935,0.22521612,-0.099499777,0.229704246,-0.077863112,0.23803854,-0.077006318,0.229280442,-0.006849884,0.213140368,0.037092105,0.20652537,-0.044066083,0.217177808,-0.115815081,0.29212901,-0.068599388,0.215063244,-0.069142163,0.22199057,-0.078090183,0.278583288,-0.04306484
